	RH, %	T, °C	pw, psi
1/26/2016 11:12:24 PM 	25.97	11.95	0.053
1/26/2016 11:12:29 PM 	25.97	11.96	0.053
1/26/2016 11:12:34 PM 	25.97	11.95	0.053
1/26/2016 11:12:39 PM 	25.97	11.95	0.053
1/26/2016 11:12:44 PM 	25.96	11.95	0.053
1/26/2016 11:12:49 PM 	25.96	11.95	0.053
1/26/2016 11:12:54 PM 	25.96	11.96	0.053
1/26/2016 11:12:59 PM 	25.96	11.96	0.053
1/26/2016 11:13:04 PM 	25.96	11.95	0.053
1/26/2016 11:13:09 PM 	25.96	11.95	0.053
1/26/2016 11:13:14 PM 	25.96	11.96	0.053
1/26/2016 11:13:19 PM 	25.96	11.96	0.053
1/26/2016 11:13:24 PM 	25.95	11.96	0.053
1/26/2016 11:13:29 PM 	25.95	11.96	0.053
1/26/2016 11:13:34 PM 	25.95	11.96	0.053
1/26/2016 11:13:39 PM 	25.95	11.96	0.053
1/26/2016 11:13:44 PM 	25.95	11.96	0.053
1/26/2016 11:13:49 PM 	25.94	11.96	0.053
1/26/2016 11:13:54 PM 	25.94	11.95	0.053
1/26/2016 11:13:59 PM 	25.95	11.96	0.053
1/26/2016 11:14:04 PM 	25.95	11.96	0.053
1/26/2016 11:14:09 PM 	25.95	11.95	0.053
1/26/2016 11:14:14 PM 	25.95	11.95	0.053
1/26/2016 11:14:19 PM 	25.96	11.96	0.053
1/26/2016 11:14:24 PM 	25.96	11.96	0.053
1/26/2016 11:14:29 PM 	25.96	11.96	0.053
1/26/2016 11:14:34 PM 	25.97	11.96	0.053
1/26/2016 11:14:39 PM 	25.97	11.96	0.053
1/26/2016 11:14:44 PM 	25.97	11.96	0.053
1/26/2016 11:14:49 PM 	25.97	11.96	0.053
1/26/2016 11:14:54 PM 	25.97	11.95	0.053
1/26/2016 11:14:59 PM 	25.97	11.95	0.053
1/26/2016 11:15:04 PM 	25.98	11.96	0.053
1/26/2016 11:15:09 PM 	25.97	11.95	0.053
1/26/2016 11:15:14 PM 	25.97	11.96	0.053
1/26/2016 11:15:19 PM 	25.96	11.95	0.053
1/26/2016 11:15:24 PM 	25.95	11.95	0.053
1/26/2016 11:15:29 PM 	25.95	11.96	0.053
1/26/2016 11:15:34 PM 	25.96	11.96	0.053
1/26/2016 11:15:39 PM 	25.96	11.96	0.053
1/26/2016 11:15:44 PM 	25.96	11.95	0.053
1/26/2016 11:15:49 PM 	25.96	11.95	0.053
1/26/2016 11:15:54 PM 	25.96	11.95	0.053
1/26/2016 11:15:59 PM 	25.96	11.96	0.053
1/26/2016 11:16:04 PM 	25.96	11.96	0.053
1/26/2016 11:16:09 PM 	25.96	11.95	0.053
1/26/2016 11:16:14 PM 	25.96	11.95	0.053
1/26/2016 11:16:19 PM 	25.97	11.95	0.053
1/26/2016 11:16:24 PM 	25.97	11.95	0.053
1/26/2016 11:16:29 PM 	25.97	11.96	0.053
1/26/2016 11:16:34 PM 	25.98	11.96	0.053
1/26/2016 11:16:39 PM 	25.98	11.95	0.053
1/26/2016 11:16:44 PM 	25.99	11.95	0.053
1/26/2016 11:16:49 PM 	25.99	11.96	0.053
1/26/2016 11:16:54 PM 	25.99	11.96	0.053
1/26/2016 11:16:59 PM 	25.99	11.95	0.053
1/26/2016 11:17:04 PM 	25.99	11.96	0.053
1/26/2016 11:17:09 PM 	25.99	11.95	0.053
1/26/2016 11:17:14 PM 	26.00	11.96	0.053
1/26/2016 11:17:19 PM 	26.00	11.96	0.053
1/26/2016 11:17:24 PM 	26.00	11.96	0.053
1/26/2016 11:17:29 PM 	26.00	11.96	0.053
1/26/2016 11:17:34 PM 	26.01	11.96	0.053
1/26/2016 11:17:39 PM 	26.00	11.96	0.053
1/26/2016 11:17:44 PM 	26.00	11.96	0.053
1/26/2016 11:17:49 PM 	26.00	11.96	0.053
1/26/2016 11:17:54 PM 	26.00	11.96	0.053
1/26/2016 11:17:59 PM 	26.00	11.96	0.053
1/26/2016 11:18:04 PM 	25.99	11.96	0.053
1/26/2016 11:18:09 PM 	25.99	11.96	0.053
1/26/2016 11:18:14 PM 	26.00	11.96	0.053
1/26/2016 11:18:19 PM 	26.00	11.97	0.053
1/26/2016 11:18:24 PM 	26.01	11.97	0.053
1/26/2016 11:18:29 PM 	26.01	11.97	0.053
1/26/2016 11:18:34 PM 	26.01	11.97	0.053
1/26/2016 11:18:39 PM 	26.02	11.96	0.053
1/26/2016 11:18:44 PM 	26.01	11.97	0.053
1/26/2016 11:18:49 PM 	26.01	11.97	0.053
1/26/2016 11:18:54 PM 	26.01	11.97	0.053
1/26/2016 11:18:59 PM 	26.01	11.97	0.053
1/26/2016 11:19:04 PM 	26.00	11.97	0.053
1/26/2016 11:19:09 PM 	26.00	11.97	0.053
1/26/2016 11:19:14 PM 	25.99	11.97	0.053
1/26/2016 11:19:19 PM 	25.99	11.97	0.053
1/26/2016 11:19:24 PM 	25.99	11.97	0.053
1/26/2016 11:19:29 PM 	25.99	11.98	0.053
1/26/2016 11:19:34 PM 	25.98	11.97	0.053
1/26/2016 11:19:39 PM 	25.98	11.97	0.053
1/26/2016 11:19:44 PM 	25.98	11.98	0.053
1/26/2016 11:19:49 PM 	25.98	11.97	0.053
1/26/2016 11:19:54 PM 	25.98	11.97	0.053
1/26/2016 11:19:59 PM 	25.98	11.98	0.053
1/26/2016 11:20:04 PM 	25.98	11.98	0.053
1/26/2016 11:20:09 PM 	25.97	11.98	0.053
1/26/2016 11:20:14 PM 	25.98	11.98	0.053
1/26/2016 11:20:19 PM 	25.98	11.98	0.053
1/26/2016 11:20:24 PM 	25.97	11.98	0.053
1/26/2016 11:20:29 PM 	25.97	11.98	0.053
1/26/2016 11:20:34 PM 	25.96	11.98	0.053
1/26/2016 11:20:39 PM 	25.96	11.98	0.053
1/26/2016 11:20:44 PM 	25.96	11.98	0.053
1/26/2016 11:20:49 PM 	25.96	11.98	0.053
1/26/2016 11:20:54 PM 	25.96	11.98	0.053
1/26/2016 11:20:59 PM 	25.96	11.98	0.053
1/26/2016 11:21:04 PM 	25.96	11.98	0.053
1/26/2016 11:21:09 PM 	25.96	11.98	0.053
1/26/2016 11:21:14 PM 	25.96	11.98	0.053
1/26/2016 11:21:19 PM 	25.96	11.98	0.053
1/26/2016 11:21:24 PM 	25.96	11.98	0.053
1/26/2016 11:21:29 PM 	25.96	11.98	0.053
1/26/2016 11:21:34 PM 	25.97	11.98	0.053
1/26/2016 11:21:39 PM 	25.97	11.98	0.053
1/26/2016 11:21:44 PM 	25.97	11.98	0.053
1/26/2016 11:21:49 PM 	25.97	11.98	0.053
1/26/2016 11:21:54 PM 	25.98	11.98	0.053
1/26/2016 11:21:59 PM 	25.98	11.98	0.053
1/26/2016 11:22:04 PM 	25.98	11.98	0.053
1/26/2016 11:22:09 PM 	25.98	11.98	0.053
1/26/2016 11:22:14 PM 	25.98	11.98	0.053
1/26/2016 11:22:19 PM 	25.98	11.98	0.053
1/26/2016 11:22:24 PM 	25.98	11.98	0.053
1/26/2016 11:22:29 PM 	25.97	11.98	0.053
1/26/2016 11:22:34 PM 	25.97	11.98	0.053
1/26/2016 11:22:39 PM 	25.97	11.98	0.053
1/26/2016 11:22:44 PM 	25.97	11.98	0.053
1/26/2016 11:22:49 PM 	25.96	11.98	0.053
1/26/2016 11:22:54 PM 	25.96	11.98	0.053
1/26/2016 11:22:59 PM 	25.96	11.99	0.053
1/26/2016 11:23:04 PM 	25.96	11.98	0.053
1/26/2016 11:23:09 PM 	25.95	11.98	0.053
1/26/2016 11:23:14 PM 	25.95	11.98	0.053
1/26/2016 11:23:19 PM 	25.95	11.98	0.053
1/26/2016 11:23:24 PM 	25.95	11.98	0.053
1/26/2016 11:23:29 PM 	25.95	11.98	0.053
1/26/2016 11:23:34 PM 	25.95	11.98	0.053
1/26/2016 11:23:39 PM 	25.94	11.98	0.053
1/26/2016 11:23:44 PM 	25.94	11.98	0.053
1/26/2016 11:23:49 PM 	25.94	11.98	0.053
1/26/2016 11:23:54 PM 	25.95	11.98	0.053
1/26/2016 11:23:59 PM 	25.94	11.98	0.053
1/26/2016 11:24:04 PM 	25.94	11.98	0.053
1/26/2016 11:24:09 PM 	25.95	11.98	0.053
1/26/2016 11:24:14 PM 	25.95	11.98	0.053
1/26/2016 11:24:19 PM 	25.96	11.97	0.053
1/26/2016 11:24:24 PM 	25.96	11.98	0.053
1/26/2016 11:24:29 PM 	25.96	11.98	0.053
1/26/2016 11:24:34 PM 	25.96	11.98	0.053
1/26/2016 11:24:39 PM 	25.97	11.98	0.053
1/26/2016 11:24:44 PM 	25.97	11.98	0.053
1/26/2016 11:24:49 PM 	25.97	11.98	0.053
1/26/2016 11:24:54 PM 	25.97	11.98	0.053
1/26/2016 11:24:59 PM 	25.97	11.98	0.053
1/26/2016 11:25:04 PM 	25.96	11.98	0.053
1/26/2016 11:25:09 PM 	25.95	11.98	0.053
1/26/2016 11:25:14 PM 	25.95	11.98	0.053
1/26/2016 11:25:19 PM 	25.94	11.98	0.053
1/26/2016 11:25:24 PM 	25.94	11.98	0.053
1/26/2016 11:25:29 PM 	25.94	11.98	0.053
1/26/2016 11:25:34 PM 	25.94	11.98	0.053
1/26/2016 11:25:39 PM 	25.94	11.97	0.053
1/26/2016 11:25:44 PM 	25.93	11.97	0.053
1/26/2016 11:25:49 PM 	25.93	11.97	0.053
1/26/2016 11:25:54 PM 	25.93	11.97	0.053
1/26/2016 11:25:59 PM 	25.93	11.97	0.053
1/26/2016 11:26:04 PM 	25.93	11.97	0.053
1/26/2016 11:26:09 PM 	25.94	11.97	0.053
1/26/2016 11:26:14 PM 	25.94	11.97	0.053
1/26/2016 11:26:19 PM 	25.94	11.97	0.053
1/26/2016 11:26:24 PM 	25.94	11.97	0.053
1/26/2016 11:26:29 PM 	25.94	11.97	0.053
1/26/2016 11:26:34 PM 	25.94	11.97	0.053
1/26/2016 11:26:39 PM 	25.95	11.97	0.053
1/26/2016 11:26:44 PM 	25.95	11.97	0.053
1/26/2016 11:26:49 PM 	25.95	11.97	0.053
1/26/2016 11:26:54 PM 	25.95	11.97	0.053
1/26/2016 11:26:59 PM 	25.94	11.96	0.053
1/26/2016 11:27:04 PM 	25.94	11.97	0.053
1/26/2016 11:27:09 PM 	25.94	11.97	0.053
1/26/2016 11:27:14 PM 	25.95	11.96	0.053
1/26/2016 11:27:19 PM 	25.95	11.97	0.053
1/26/2016 11:27:24 PM 	25.96	11.96	0.053
1/26/2016 11:27:29 PM 	25.97	11.96	0.053
1/26/2016 11:27:34 PM 	25.97	11.96	0.053
1/26/2016 11:27:39 PM 	25.96	11.96	0.053
1/26/2016 11:27:44 PM 	25.96	11.96	0.053
1/26/2016 11:27:49 PM 	25.96	11.96	0.053
1/26/2016 11:27:54 PM 	25.96	11.97	0.053
1/26/2016 11:27:59 PM 	25.97	11.96	0.053
1/26/2016 11:28:04 PM 	25.98	11.96	0.053
1/26/2016 11:28:09 PM 	25.98	11.96	0.053
1/26/2016 11:28:14 PM 	25.98	11.96	0.053
1/26/2016 11:28:19 PM 	25.98	11.96	0.053
1/26/2016 11:28:24 PM 	25.98	11.96	0.053
1/26/2016 11:28:29 PM 	25.99	11.96	0.053
1/26/2016 11:28:34 PM 	25.99	11.96	0.053
1/26/2016 11:28:39 PM 	25.99	11.96	0.053
1/26/2016 11:28:44 PM 	26.00	11.96	0.053
1/26/2016 11:28:49 PM 	26.00	11.97	0.053
1/26/2016 11:28:54 PM 	25.99	11.97	0.053
1/26/2016 11:28:59 PM 	25.99	11.97	0.053
1/26/2016 11:29:04 PM 	26.00	11.97	0.053
1/26/2016 11:29:09 PM 	26.00	11.97	0.053
1/26/2016 11:29:14 PM 	26.01	11.97	0.053
1/26/2016 11:29:19 PM 	26.01	11.97	0.053
1/26/2016 11:29:24 PM 	26.02	11.97	0.053
1/26/2016 11:29:29 PM 	26.02	11.97	0.053
1/26/2016 11:29:34 PM 	26.02	11.97	0.053
1/26/2016 11:29:39 PM 	26.02	11.97	0.053
1/26/2016 11:29:44 PM 	26.02	11.97	0.053
1/26/2016 11:29:49 PM 	26.02	11.97	0.053
1/26/2016 11:29:54 PM 	26.02	11.97	0.053
1/26/2016 11:29:59 PM 	26.02	11.97	0.053
1/26/2016 11:30:04 PM 	26.02	11.97	0.053
1/26/2016 11:30:09 PM 	26.02	11.97	0.053
1/26/2016 11:30:14 PM 	26.02	11.97	0.053
1/26/2016 11:30:19 PM 	26.01	11.97	0.053
1/26/2016 11:30:24 PM 	26.01	11.97	0.053
1/26/2016 11:30:29 PM 	26.01	11.97	0.053
1/26/2016 11:30:34 PM 	26.01	11.97	0.053
1/26/2016 11:30:39 PM 	26.01	11.97	0.053
1/26/2016 11:30:44 PM 	26.01	11.97	0.053
1/26/2016 11:30:49 PM 	26.01	11.97	0.053
1/26/2016 11:30:54 PM 	26.01	11.97	0.053
1/26/2016 11:30:59 PM 	26.01	11.97	0.053
1/26/2016 11:31:04 PM 	26.01	11.97	0.053
1/26/2016 11:31:09 PM 	26.01	11.97	0.053
1/26/2016 11:31:14 PM 	26.01	11.97	0.053
1/26/2016 11:31:19 PM 	26.00	11.97	0.053
1/26/2016 11:31:24 PM 	26.00	11.97	0.053
1/26/2016 11:31:29 PM 	26.00	11.97	0.053
1/26/2016 11:31:34 PM 	26.00	11.97	0.053
1/26/2016 11:31:39 PM 	26.01	11.97	0.053
1/26/2016 11:31:44 PM 	26.01	11.97	0.053
1/26/2016 11:31:49 PM 	26.00	11.97	0.053
1/26/2016 11:31:54 PM 	26.00	11.97	0.053
1/26/2016 11:31:59 PM 	26.00	11.97	0.053
1/26/2016 11:32:04 PM 	26.00	11.97	0.053
1/26/2016 11:32:09 PM 	26.00	11.97	0.053
1/26/2016 11:32:14 PM 	25.99	11.97	0.053
1/26/2016 11:32:19 PM 	25.99	11.97	0.053
1/26/2016 11:32:24 PM 	25.99	11.97	0.053
1/26/2016 11:32:29 PM 	25.99	11.97	0.053
1/26/2016 11:32:34 PM 	25.99	11.97	0.053
1/26/2016 11:32:39 PM 	25.99	11.97	0.053
1/26/2016 11:32:44 PM 	25.99	11.97	0.053
1/26/2016 11:32:49 PM 	25.99	11.97	0.053
1/26/2016 11:32:54 PM 	25.98	11.96	0.053
1/26/2016 11:32:59 PM 	25.99	11.97	0.053
1/26/2016 11:33:04 PM 	25.99	11.97	0.053
1/26/2016 11:33:09 PM 	25.99	11.97	0.053
1/26/2016 11:33:14 PM 	25.99	11.96	0.053
1/26/2016 11:33:19 PM 	25.99	11.97	0.053
1/26/2016 11:33:24 PM 	25.98	11.96	0.053
1/26/2016 11:33:29 PM 	25.98	11.96	0.053
1/26/2016 11:33:34 PM 	25.97	11.96	0.053
1/26/2016 11:33:39 PM 	25.97	11.96	0.053
1/26/2016 11:33:44 PM 	25.97	11.97	0.053
1/26/2016 11:33:49 PM 	25.98	11.96	0.053
1/26/2016 11:33:54 PM 	25.98	11.96	0.053
1/26/2016 11:33:59 PM 	25.97	11.96	0.053
1/26/2016 11:34:04 PM 	25.97	11.96	0.053
1/26/2016 11:34:09 PM 	25.98	11.96	0.053
1/26/2016 11:34:14 PM 	25.99	11.96	0.053
1/26/2016 11:34:19 PM 	25.99	11.97	0.053
1/26/2016 11:34:24 PM 	26.00	11.96	0.053
1/26/2016 11:34:29 PM 	26.01	11.96	0.053
1/26/2016 11:34:34 PM 	26.01	11.96	0.053
1/26/2016 11:34:39 PM 	26.02	11.96	0.053
1/26/2016 11:34:44 PM 	26.02	11.96	0.053
1/26/2016 11:34:49 PM 	26.03	11.96	0.053
1/26/2016 11:34:54 PM 	26.04	11.96	0.053
1/26/2016 11:34:59 PM 	26.04	11.96	0.053
1/26/2016 11:35:04 PM 	26.04	11.96	0.053
1/26/2016 11:35:09 PM 	26.04	11.95	0.053
1/26/2016 11:35:14 PM 	26.04	11.96	0.053
1/26/2016 11:35:19 PM 	26.04	11.96	0.053
1/26/2016 11:35:24 PM 	26.04	11.96	0.053
1/26/2016 11:35:29 PM 	26.04	11.95	0.053
1/26/2016 11:35:34 PM 	26.03	11.96	0.053
1/26/2016 11:35:39 PM 	26.04	11.96	0.053
1/26/2016 11:35:44 PM 	26.04	11.96	0.053
1/26/2016 11:35:49 PM 	26.04	11.96	0.053
1/26/2016 11:35:54 PM 	26.03	11.96	0.053
1/26/2016 11:35:59 PM 	26.03	11.96	0.053
1/26/2016 11:36:04 PM 	26.03	11.96	0.053
1/26/2016 11:36:09 PM 	26.03	11.96	0.053
1/26/2016 11:36:14 PM 	26.02	11.96	0.053
1/26/2016 11:36:19 PM 	26.02	11.96	0.053
1/26/2016 11:36:24 PM 	26.02	11.95	0.053
1/26/2016 11:36:29 PM 	26.02	11.96	0.053
1/26/2016 11:36:34 PM 	26.01	11.96	0.053
1/26/2016 11:36:39 PM 	26.01	11.96	0.053
1/26/2016 11:36:44 PM 	26.01	11.95	0.053
1/26/2016 11:36:49 PM 	26.01	11.96	0.053
1/26/2016 11:36:54 PM 	26.01	11.95	0.053
1/26/2016 11:36:59 PM 	26.01	11.95	0.053
1/26/2016 11:37:04 PM 	26.01	11.95	0.053
1/26/2016 11:37:09 PM 	26.01	11.95	0.053
1/26/2016 11:37:14 PM 	26.01	11.95	0.053
1/26/2016 11:37:19 PM 	26.01	11.95	0.053
1/26/2016 11:37:24 PM 	26.01	11.95	0.053
1/26/2016 11:37:29 PM 	26.01	11.95	0.053
1/26/2016 11:37:34 PM 	26.00	11.95	0.053
1/26/2016 11:37:39 PM 	26.00	11.95	0.053
1/26/2016 11:37:44 PM 	26.00	11.96	0.053
1/26/2016 11:37:49 PM 	26.00	11.95	0.053
1/26/2016 11:37:54 PM 	26.00	11.95	0.053
1/26/2016 11:37:59 PM 	26.00	11.95	0.053
1/26/2016 11:38:04 PM 	26.01	11.95	0.053
1/26/2016 11:38:09 PM 	26.01	11.95	0.053
1/26/2016 11:38:14 PM 	26.01	11.95	0.053
1/26/2016 11:38:19 PM 	26.01	11.95	0.053
1/26/2016 11:38:24 PM 	26.01	11.94	0.053
1/26/2016 11:38:29 PM 	26.01	11.95	0.053
1/26/2016 11:38:34 PM 	26.01	11.95	0.053
1/26/2016 11:38:39 PM 	26.01	11.95	0.053
1/26/2016 11:38:44 PM 	26.01	11.95	0.053
1/26/2016 11:38:49 PM 	26.01	11.94	0.053
1/26/2016 11:38:54 PM 	26.01	11.94	0.053
1/26/2016 11:38:59 PM 	26.01	11.95	0.053
1/26/2016 11:39:04 PM 	26.02	11.95	0.053
1/26/2016 11:39:09 PM 	26.03	11.94	0.053
1/26/2016 11:39:14 PM 	26.05	11.94	0.053
1/26/2016 11:39:19 PM 	26.06	11.94	0.053
1/26/2016 11:39:24 PM 	26.07	11.95	0.053
1/26/2016 11:39:29 PM 	26.08	11.95	0.053
1/26/2016 11:39:34 PM 	26.08	11.94	0.053
1/26/2016 11:39:39 PM 	26.09	11.95	0.053
1/26/2016 11:39:44 PM 	26.09	11.94	0.053
1/26/2016 11:39:49 PM 	26.08	11.94	0.053
1/26/2016 11:39:54 PM 	26.09	11.94	0.053
1/26/2016 11:39:59 PM 	26.09	11.94	0.053
1/26/2016 11:40:04 PM 	26.08	11.94	0.053
1/26/2016 11:40:09 PM 	26.08	11.94	0.053
1/26/2016 11:40:14 PM 	26.07	11.94	0.053
1/26/2016 11:40:19 PM 	26.07	11.94	0.053
1/26/2016 11:40:24 PM 	26.07	11.94	0.053
1/26/2016 11:40:29 PM 	26.07	11.94	0.053
1/26/2016 11:40:34 PM 	26.07	11.94	0.053
1/26/2016 11:40:39 PM 	26.06	11.94	0.053
1/26/2016 11:40:44 PM 	26.06	11.94	0.053
1/26/2016 11:40:49 PM 	26.06	11.94	0.053
1/26/2016 11:40:54 PM 	26.06	11.94	0.053
1/26/2016 11:40:59 PM 	26.06	11.94	0.053
1/26/2016 11:41:04 PM 	26.06	11.94	0.053
1/26/2016 11:41:09 PM 	26.06	11.94	0.053
1/26/2016 11:41:14 PM 	26.06	11.94	0.053
1/26/2016 11:41:19 PM 	26.06	11.94	0.053
1/26/2016 11:41:24 PM 	26.05	11.94	0.053
1/26/2016 11:41:29 PM 	26.06	11.94	0.053
1/26/2016 11:41:34 PM 	26.07	11.93	0.053
1/26/2016 11:41:39 PM 	26.07	11.93	0.053
1/26/2016 11:41:44 PM 	26.07	11.93	0.053
1/26/2016 11:41:49 PM 	26.07	11.93	0.053
1/26/2016 11:41:54 PM 	26.07	11.93	0.053
1/26/2016 11:41:59 PM 	26.07	11.93	0.053
1/26/2016 11:42:04 PM 	26.07	11.93	0.053
1/26/2016 11:42:09 PM 	26.07	11.93	0.053
1/26/2016 11:42:14 PM 	26.08	11.93	0.053
1/26/2016 11:42:19 PM 	26.08	11.93	0.053
1/26/2016 11:42:24 PM 	26.08	11.93	0.053
1/26/2016 11:42:29 PM 	26.08	11.93	0.053
1/26/2016 11:42:34 PM 	26.08	11.93	0.053
1/26/2016 11:42:39 PM 	26.08	11.93	0.053
1/26/2016 11:42:44 PM 	26.08	11.93	0.053
1/26/2016 11:42:49 PM 	26.08	11.93	0.053
1/26/2016 11:42:54 PM 	26.09	11.93	0.053
1/26/2016 11:42:59 PM 	26.08	11.93	0.053
1/26/2016 11:43:04 PM 	26.09	11.93	0.053
1/26/2016 11:43:09 PM 	26.09	11.93	0.053
1/26/2016 11:43:14 PM 	26.10	11.93	0.053
1/26/2016 11:43:19 PM 	26.10	11.93	0.053
1/26/2016 11:43:24 PM 	26.10	11.93	0.053
1/26/2016 11:43:29 PM 	26.10	11.93	0.053
1/26/2016 11:43:34 PM 	26.10	11.93	0.053
1/26/2016 11:43:39 PM 	26.10	11.93	0.053
1/26/2016 11:43:44 PM 	26.10	11.93	0.053
1/26/2016 11:43:49 PM 	26.10	11.93	0.053
1/26/2016 11:43:54 PM 	26.10	11.93	0.053
1/26/2016 11:43:59 PM 	26.09	11.93	0.053
1/26/2016 11:44:04 PM 	26.10	11.93	0.053
1/26/2016 11:44:09 PM 	26.11	11.93	0.053
1/26/2016 11:44:14 PM 	26.12	11.94	0.053
1/26/2016 11:44:19 PM 	26.13	11.93	0.053
1/26/2016 11:44:24 PM 	26.14	11.93	0.053
1/26/2016 11:44:29 PM 	26.15	11.93	0.053
1/26/2016 11:44:34 PM 	26.15	11.94	0.053
1/26/2016 11:44:39 PM 	26.16	11.93	0.053
1/26/2016 11:44:44 PM 	26.17	11.93	0.053
1/26/2016 11:44:49 PM 	26.17	11.94	0.053
1/26/2016 11:44:54 PM 	26.18	11.94	0.053
1/26/2016 11:44:59 PM 	26.18	11.94	0.053
1/26/2016 11:45:04 PM 	26.18	11.94	0.053
1/26/2016 11:45:09 PM 	26.18	11.94	0.053
1/26/2016 11:45:14 PM 	26.18	11.94	0.053
1/26/2016 11:45:19 PM 	26.18	11.94	0.053
1/26/2016 11:45:24 PM 	26.18	11.94	0.053
1/26/2016 11:45:29 PM 	26.18	11.94	0.053
1/26/2016 11:45:34 PM 	26.18	11.94	0.053
1/26/2016 11:45:39 PM 	26.18	11.94	0.053
1/26/2016 11:45:44 PM 	26.18	11.94	0.053
1/26/2016 11:45:49 PM 	26.18	11.95	0.053
1/26/2016 11:45:54 PM 	26.18	11.94	0.053
1/26/2016 11:45:59 PM 	26.18	11.94	0.053
1/26/2016 11:46:04 PM 	26.18	11.94	0.053
1/26/2016 11:46:09 PM 	26.18	11.95	0.053
1/26/2016 11:46:14 PM 	26.18	11.95	0.053
1/26/2016 11:46:19 PM 	26.18	11.95	0.053
1/26/2016 11:46:24 PM 	26.18	11.95	0.053
1/26/2016 11:46:29 PM 	26.18	11.95	0.053
1/26/2016 11:46:34 PM 	26.18	11.95	0.053
1/26/2016 11:46:39 PM 	26.18	11.95	0.053
1/26/2016 11:46:44 PM 	26.18	11.95	0.053
1/26/2016 11:46:49 PM 	26.18	11.95	0.053
1/26/2016 11:46:54 PM 	26.18	11.95	0.053
1/26/2016 11:46:59 PM 	26.18	11.95	0.053
1/26/2016 11:47:04 PM 	26.17	11.95	0.053
1/26/2016 11:47:09 PM 	26.17	11.95	0.053
1/26/2016 11:47:14 PM 	26.17	11.95	0.053
1/26/2016 11:47:19 PM 	26.17	11.95	0.053
1/26/2016 11:47:24 PM 	26.17	11.95	0.053
1/26/2016 11:47:29 PM 	26.17	11.95	0.053
1/26/2016 11:47:34 PM 	26.17	11.95	0.053
1/26/2016 11:47:39 PM 	26.17	11.95	0.053
1/26/2016 11:47:44 PM 	26.17	11.95	0.053
1/26/2016 11:47:49 PM 	26.17	11.96	0.053
1/26/2016 11:47:54 PM 	26.17	11.95	0.053
1/26/2016 11:47:59 PM 	26.18	11.95	0.053
1/26/2016 11:48:04 PM 	26.18	11.95	0.053
1/26/2016 11:48:09 PM 	26.18	11.96	0.053
1/26/2016 11:48:14 PM 	26.18	11.96	0.053
1/26/2016 11:48:19 PM 	26.17	11.96	0.053
1/26/2016 11:48:24 PM 	26.17	11.96	0.053
1/26/2016 11:48:29 PM 	26.17	11.96	0.053
1/26/2016 11:48:34 PM 	26.16	11.96	0.053
1/26/2016 11:48:39 PM 	26.16	11.96	0.053
1/26/2016 11:48:44 PM 	26.16	11.96	0.053
1/26/2016 11:48:49 PM 	26.16	11.96	0.053
1/26/2016 11:48:54 PM 	26.16	11.95	0.053
1/26/2016 11:48:59 PM 	26.15	11.96	0.053
1/26/2016 11:49:04 PM 	26.15	11.96	0.053
1/26/2016 11:49:09 PM 	26.15	11.96	0.053
1/26/2016 11:49:14 PM 	26.16	11.96	0.053
1/26/2016 11:49:19 PM 	26.17	11.96	0.053
1/26/2016 11:49:24 PM 	26.17	11.96	0.053
1/26/2016 11:49:29 PM 	26.18	11.96	0.053
1/26/2016 11:49:34 PM 	26.18	11.96	0.053
1/26/2016 11:49:39 PM 	26.18	11.96	0.053
1/26/2016 11:49:44 PM 	26.18	11.96	0.053
1/26/2016 11:49:49 PM 	26.18	11.96	0.053
1/26/2016 11:49:54 PM 	26.18	11.96	0.053
1/26/2016 11:49:59 PM 	26.18	11.96	0.053
1/26/2016 11:50:04 PM 	26.18	11.96	0.053
1/26/2016 11:50:09 PM 	26.19	11.96	0.053
1/26/2016 11:50:14 PM 	26.19	11.96	0.053
1/26/2016 11:50:19 PM 	26.19	11.97	0.053
1/26/2016 11:50:24 PM 	26.19	11.96	0.053
1/26/2016 11:50:29 PM 	26.18	11.97	0.053
1/26/2016 11:50:34 PM 	26.18	11.97	0.053
1/26/2016 11:50:39 PM 	26.18	11.96	0.053
1/26/2016 11:50:44 PM 	26.18	11.97	0.053
1/26/2016 11:50:49 PM 	26.18	11.97	0.053
1/26/2016 11:50:54 PM 	26.19	11.96	0.053
1/26/2016 11:50:59 PM 	26.18	11.97	0.053
1/26/2016 11:51:04 PM 	26.18	11.97	0.053
1/26/2016 11:51:09 PM 	26.18	11.97	0.053
1/26/2016 11:51:14 PM 	26.18	11.97	0.053
1/26/2016 11:51:19 PM 	26.18	11.97	0.053
1/26/2016 11:51:24 PM 	26.18	11.97	0.053
1/26/2016 11:51:29 PM 	26.18	11.97	0.053
1/26/2016 11:51:34 PM 	26.17	11.97	0.053
1/26/2016 11:51:39 PM 	26.18	11.97	0.053
1/26/2016 11:51:44 PM 	26.18	11.97	0.053
1/26/2016 11:51:49 PM 	26.18	11.97	0.053
1/26/2016 11:51:54 PM 	26.18	11.97	0.053
1/26/2016 11:51:59 PM 	26.17	11.97	0.053
1/26/2016 11:52:04 PM 	26.17	11.97	0.053
1/26/2016 11:52:09 PM 	26.17	11.97	0.053
1/26/2016 11:52:14 PM 	26.17	11.97	0.053
1/26/2016 11:52:19 PM 	26.17	11.97	0.053
1/26/2016 11:52:24 PM 	26.17	11.97	0.053
1/26/2016 11:52:29 PM 	26.17	11.97	0.053
